id,rater_id,amcat_id,tagged_text,content,flow,grammer,emotion1,emotion2,review_flag,review_comment,status,
3130,5,10017529405503,"To:ritu

Subject:attend knowledge shring session

Email Body:<op>hi ritu i wanna tell u that my project management tool was successfully delivered and 1000 customers werw deployed yesterday.</op>this is a great moment of pride so we want to organize a session in which we would talk about new products that we are building.please make all the arrangements and send mail to everyone.<cdf>i would like sales manager customer support executives and consultants to attend this talk which help them in their client interactions.</cdf>",0,3,5,Prideful,,0, ,pending for approval,
3131,5,10017529443887,"To:technologies.relicon123@relicon.com

Subject:Analyst in Relicon Technologies

Email Body:<odf>My team recently developed a new project management toolwhich was successfully delivered and deployed to aor 100th customer yesterday.</odf> this is a moment a great pride and we want to organise an hour long session next week to congratulate our employees which help us to reach this mildestone.

 

 

 I would espicially like sales manager ,customer support executyive and consultant to attend this talk since it will greatly help them in client iteraction.



<cth>thnkingyou</cth>,

Aadesh Srivastava

Head, product Development. ",2,3,4,Prideful,,0, ,pending for approval,
3132,5,10017529457727,"To:employees@relicon.com

Subject:

Email Body Hi Neha,



<odf> MY team recentl developed a new peoject hotel management tools which successfully delivered and empoly to our 2,000thcustmer yesterday.</odf> also, we would talk about the new projects that we are building.please make the necessary arrangements and send a mail to everyone invity them to attend the knowledge shring session.I would especially like sales managers,customer support executives and consultants to attennd this talk since it will 



<cth>Thanks</cth>

farhaan ahmad

head,product development



 ",0,2,4,Prideful,,0, ,pending for approval,
3133,5,10017529513022,"To:employees@relicon.com

Subject:hello

Email Body:<odf>our team recently developed a new project management tool which was successfully delivered.</odf> This is a moment of great pride and we want to orgnize an our long session next week to congratulate all of employees who helped IT Consultancy reach this milestone.

Also we would talk about the new products that we are building. greatly thanks



<cth>Thanks</cth>

Ritu Patel

Analist",1,2,4,Prideful,,0, ,pending for approval,
3134,5,10017529541679,"To:all-employees@relicon.com

Subject:for declaring for joing as analyst to all employees of relicon technology.

Email Body:<odf>As i RITU PANDIT got an e mail from relicon technology as an analyst.</odf> As i sending this e mail to clarify that i accept this post and thanks for appointing me as analyst. And will join soon as possible for this post.I am just clarify to joining with employees soon and i promise to give my full attention to my work. 



<cth>thanking you</cth>,

yours faithfully,

RITU PANDIT. ",0,3,3,Elated,,0, ,pending for approval,
3135,5,10017529572917,"To: all sales managers,customer support executives,consultants

Subject:invitation of knowledge shring session which will be delievered by our HEAD,Product Development

Email Body:<op>This is a matter of great pride of to make learn you all about our success of project management tool.</op>now to celebrate our success we areorganizing a small get togethr.also.those employees who helped us will be congratulated.and attending this session is important as this will help you all in increasing your client interaction skill.and increase your knowledge as well.do attend the session on Monday(15.04.2013)at2:30p.m. <cth>Thanks</cth> RITU PATEL,ANALYST,RELICON TECHNOLOGY ",2,4,2,Prideful,,0, ,pending for approval,
3136,5,10017529732095,"To:All the Religion Employees

Subject: Relicon Technologies

Email Body: Ritu Patel



<odf>Our team recently developed a new project management tool which was successfully delivered and deployed to our 1,000th customer yesterday</odf>. This is a moment of great pride and we want to organize an hour long session next week to congratulate our employees who helped us reach this milestone. Also, we would talk about the new product that we are building. So, everybody is invited for this shring session.



<cth>Thanks</cth>

Ritu Patel

Analyst 

 ",1,3,5,Neutral,,0, ,pending for approval,
3137,5,10017656736173,"To:all-emplyees@relicon.com

Subject:Interactive Session

Email Body:



H

<odf>By now you all must have heard the big news of our company's successful dealing with our new clients and with this we have also attained a number of 1000 clients that our company has interacted with.</odf>



Our company started off as a small company providing othr companies with solutions to their problems.in the recent years we have seen tremendous growth in the industry which wouldn't have been possible without you guys and our client's support. It is your hrd work and belief in this company that has really paid off. 

With your support the company plans to expand it's client base to 10,000. I know it is a tough task hand , but with the workforce like ours i am sure that we won't have any problems achieving our goal.



On these joyous occasion the company heads have planned to organize an interactive session to congratulate the employees and thank them for their efforts which have helped Relicon to emerge big in the IT industry.



The details of the session is given blue:

Venue: Relicon Auditorium

Date:26th April 2013

Time: 8:00 PM



You are all requested to arrive in formals.

<cdf>Till the next project, go out party and pat yourself at the back for your performance.</cdf>



 

",2,4,6,Happy,,0, ,pending for approval,
3138,5,10017656900222,"To:all-employees@relicon.com

Subject:cutting edge technology

Email Body:

 respected sir,

<op> i say about new technology which is very usefull in industries.</op> they used in cutting a matterial that is very hrd to manual cutt. they cutt by many machine like as lathe . they used in cutting by the help of cutting tool . it operate by the man who are some about know that it operate . so we talk about it gratefully by the in technology. they used some skill like as computer because they are fully automatic machine but in that they produced lager production in than lathe . you think about that it is very costable but it not a very costable it is effordable . it give large product in shrt time. in low labour . i give more example that we maked a many machine which is very usefull to many compony to making a things they are very accurate and qulity proof product are produced in shrt time. if you not understad or if you think i lie you than you come our comapny and cheak all detaile in written paper . many company come to our company and give us a many project and than we clear all project in correct form. they give us many certificate and thanks to us by him. they all very happy. to us . 

 my team recently developed a new project management tool which was succesfully delivered and deployed to our 1000th customer yesterday, this is a moment of great pride.

<cth> thanks</cth>

",0,3,3,Prideful,,0, ,pending for approval,
3139,5,10017656950239,"To:all-employees@relicon.com

Subject:[SEMINAR][MILESTONE APPRECIATION]

Email Body:



Hello Relicon,



Greetings,



<odf>'When time shall pass by and we shall exist no more,our legacy shall remain,our work shall speak for us"""".</odf>



I trust we are all striving to achieve a level of success that shall leave behind a legacy we can be proud of.The time has come for us to honor the work and experience the next big projects of Relicon.



The product Development Cell has developed a project management tool.In its nascent stages of arrival,it has already reached out to 1000 customers.Its innovation enables reduction in customer time and cost.



A shrt session is bring organized tomorrow to acknowledge the efforts of the team that made this hrculean task possible.The session shall be held from 1 PM to 2 PM in the conference hall and REQUIRES COMPULSORY PARTICIPATION from Sales Managers,Customer support executives and consultants.



The event would be followed by talks on the upcoming projects being developed in synergy with customer demand and the product development team.As these products shall be at the forefront of us achieving our goal of 10,000 customers in the next 10 years,your presence shall be highly appreciated.



Confirm your presence on this thread.



<cff>Hoping to see you at the event.</cff>



Yours Sincerely,

Ritu Patel

Analyst,

Relicon Technologies

















",3,3,5,Prideful,,0, ,pending for approval,
3140,5,10017660253895,"To:all-employees@relicon.com

Subject:1000th customer and counting.....

Email Body:

<odf>It is a moment to celebrate the success of our new launch ProControl which was delivered successfully to our 1000th customer yesterday.</odf> On this auspicious occasion Mr. Farhan Ahmed , Product Development(Head), would like to disclose the new products and their amazing features next week.



An hour long session is scheduled to be organized in the BOARD ROOM next week.A ll employees are required to spare their precious time for the same.The session will be presided by Mr. Farhan Ahmed , Product Development(Head). The session will serve as a platform , for , expressing the vote of thanks to the employees who participated in making the ProControl achieve such a phenomenal success and the exciting features of upcoming products. The presence of Sales Managers, Customer Support Executives and Consultants is of immense importance as it will help them in dealing with the clients and their feedbacks would contribute in making a series of successful IT products world wide.This will enable the company to expand its foothold in the IT Industry and shall lay the foundations for expanding the client base to more than 10000 customers over the next 3 years, because 'ONLY SACHIN CAN BEAT SACHIN'.



<cff>Looking forward to </cff>",2,3,5,Happy,,0, ,pending for approval,
3141,5,10017660286110,"To:employees@relicon.com

Subject: 1000TH CUSTOMERS MILESTONE ACHIEVEMENT and KNOWLEDGE SESSION.

Email Body:

<op>This is an email to all the employees of the Relicon Technologies inviting you all to a one hour session next week.</op> The purpose of this session is described as below:-



1. Its a moment of great honor that our company reached anothr milestone in our attempt to become the no.1 consultancy firm in the world.

We were able to satisfy the 1000th customer yesterday with our valuable products. So, to celebrate this achievement and congratulate you all for all the hrd work and teamwork you put in, we are organizing this session.



2. This session will not just be a celebration session, rathr a knowledge shring session. 

We are going to have an interaction session about the new products that our team will be building in the upcoming days. So, all of you are cordially invited to give your valuable ideas for enhancing the throughput of our company.



3. A special invitation to The Sales Manager, Customer Support Executives and Consultants to attend this talk. 

This will not only be a great help in client interactions but will also help the subordinates to interact and discuss their problems with the seniors.



The timings for the session is 10 am to 11 am.

Please be on time and provide your auspicious presence on this day of CELEBRATION.

For any othr related query, contact the undersigned.



<cth>THANKING YOU</cth>



Ritu Patel

(ANALYST)



",3,1,5,Neutral,,0, ,pending for approval,
3142,5,10017660316027,"To:all-employees@relicon.com

Subject:Successful deployment of new tool and intimation for upcoming session 

Email Body:

<ocg>I feel excited to congratulate employees of RELICON TECHNOLOGIES that our company has successfully delivered and deployed a new project management tool which helps its customers reduce their project time and costs.</ocg> This is a matter of great pride and honour servicing to our 1000th customer.



Following the successful deployment of our new product, Product Development Department wants to organize an hour long session next week to congratulate the employees who helped us reach this milestone. This session would incorporate the ongoing product developments in the company.



On behalf of Product Development Department, I would like to invite you to this knowledge shring session. I would especially like sales managers, customer support executives and consultants to attend this talk as it will furthr help in client interaction and feedback. Your presence would be highly appreciated. 



<cth>Thanking you in anticipation.</cth>

Ritu Patel

Manager,Product Development",2,4,5,Prideful,,0, ,pending for approval,
3143,5,10017681241471,"To:all-employees@relicon.com

Subject:invitation to attend knowledge shring session and celebrate our success.

Email Body:



greetings to all!



<odf>As you all must be aware that our company developed a new project management tool 'PROCONTROL' which is being liked by our customers to a great extent and yesterday we successfully delivered it to our 1000th customer.</odf>

the company is proud of its employees , and wish to congratulate all its employees. company would also like to congratulate the 'developing team',the 'sales managers', the 'customer care executives' and the 'consultants' as it would have been really impossible to achieve such success without their efforts.

on behalf of the ' RELICON TECHNOLOGIES', I would like to cordially invite all to attend an hour long session to celebrate the success and also to discuss furthr strategies of the company.

kindly mark your presence in the conference hall by 11p.m. on 7th may'13 and be a part of this great success. 

the meeting will be followed by lunch.

<cdf>*the above mentioned managers and executives are specially invited to attend the session for their and company's better future.</cdf>



Yours sincerely Dated:30th april'13

Ritu Patel

(analyst)



",3,3,5,Prideful,,0, ,pending for approval,
3144,5,10017681602043,"To: allemployees@relicon.com



Subject: Success Celebration



Email Body: <odf>Our product development team headed by Mr. Farhaan Ahmed recently developed a new project management tool which has been a sensational success.</odf>The tool was successfully deployed to our 100th customer. It is a moment of great pride and happiness for all the employees who have been a part of this milestone.Hence, all employees are cordially invited to an hour long session to congratulate the product development employees . The session will be held in the recreational hall of the firm's head office in janak puri. Also, all the sales managers, customer support executives and consultants are especially invited to this session as it will help them in understanding client interactions better and will enhance their knowledge about this tool apart from being a part of the success of the product development team.



<cth>Thank You</cth>



Ritu Patel

Analyst.





",2,3,6,Prideful,,0, ,pending for approval,
3145,5,10017681870911,"To: allemployees@relicon.com



Subject: Knowledge shring session on success of project management tool



Email Body:

<odf>It is moment of great pride as our company successfully delivered our 1000th customer .</odf>It is all due to the support of all our employees who worked on new project management tool and helped reach the goal. So on this occasion i would like to invite all our employees Sales Manager ,Customer Support Executive and Consultant to attend knowledge shring session on 24th August from 3:00 -7:00 at Company base(Relicon Technology , noida sec-15) followed by a small party at Taj Hotel New delhi to celebrate the ocassion..

 The session will discuss to improve design of our new project management tool (reduce project time and cost), ,to improve our sales , customer support and problems faced by the customers , to implement policies to achieve the target of 10,000 clients and discuss the our othr successful product product ProControl which can improve our new product.

<cac> So all employees , Sales manager ,Customer support executive and consultant are cordially invited to attend this knowledge session and grant us with your innovative ideas.</cac>



From: Ritu Patel",3,3,4,Prideful,,0, ,pending for approval,
3146,5,10017660315311,"To:all-employees@relicon.com

Subject: an hour long meeting session since 1000th customer milestone is achieved 

Email Body:

hello fellow employees .

<op>this mail has been generated in order to inform all of about the latest accomplishment of RELICON TECHNOLOGIES.</op> our institution is already a prestigious one from past 10 years and have a large client base with hundreds of satisfied customers.

recently our product development team has successfully designed a and delivered a project management tool. this tool helps its customer reduce their project and its cost. this project management tool has also been successfully deployed to our 1000th customer yesterday itself. this is one of the most auspicious moment for our organization since we have reached our first 1000 milestone of delivering to customers. our product development head, FARHAN would like to show his gratitude towards all the members and associates who worked really hrd in achieving this milestone and also need to discuss about the next project that we are gonna handle very soon. so we are organizing an hour long session with him and all of the employees are cordially invited to shre this joyful moment. presence of all the state managers, customer support executive and consultants is mandatory.

this session will be conducted in main employee auditorium from 2 p.m onwards. 





<cth>thanks</cth>

ritu patel

analyst, relicon technologies.",3,4,5,Prideful,Elated,0, ,pending for approval,
3147,5,10017216808957,"To:employess

Subject:

Email Body:all-employees@relic0ns.com

hi,

<odf>MY team recently developed a new project management tool which was successfully delivered and deployed to our 1000th customer yesterday.</odf>This is a moment of great pride and proud .i m ritu patel. from the team work i would be thankful to made the nice project . we would talk about the new project that we are building. overview of the project is make the online aspiring minds project which is the online test will conduct by more company which is the part of the aspiring minds for shrtlisted the student .

aspiring mind is the online test and every stream student can give the test in this take the no of module and these module will be discuss on tomorrow. please give me suggestion on which module will be taken.it is the way to choose the no of employs who's work on the project in the project management software which helps its customers reduce their project time and costs

<cth>thanku</cth>

Ritu Patel



 

 

",0,1,5,Prideful,,0, ,pending for approval,
3148,5,10017272719083,"To:allemployees@relicon.com

Subject: invitation

Email Body:



 helo dear,

<ocg> i am writing to you in my capacity as analyst for the congratulate and knowledge shring annual meeting of the Relicon technologies to be held in mumbai on next week.</ocg>

i am writing to ask whethr you would be willing to present a talk at the confrence for shre your knowledge. invited talk will be one hour long including a 10 minut question answer session. The company has to motivate all employees and hre is a conversation to discuss about our new product.

Our last project has setted a milestone in favor of hrd work made by our employees. 

If you are working as a Sales manager or custumor support executive then you must join this meeting because it may be greatly helpful in your client interaction and in case of increasing your knowledge for new technology. If you have an idea then your welcome for shring that.

 I hope you would be intrested in our invitation.



<cth>Tahnks</cth>

Ritu Patel

analysis, product devlopment







",2,3,4,Happy,,0, ,pending for approval,
3149,5,10017273164274,"To:employees@relicon.com

Subject:Acknowledge shring session regarding the success of the Project.

Email Body:



<odf>To all the employee of the Relicon Technologies.</odf> And especially to the sales managers,customers,support executives and consultants.



Our management tool project was successfully delivered and deployed to 1,000 customer on 24 March 2013.On these successful completion of our management tool project, the Relicon technologies is thankful to all the employee of the industry. This is a moment of great pride, so the Technology wanted to organize an hour long knowledge shring session. Simultaneously , thre will be a talk regarding the new project, regarding how to attract more customers with some innovative ideas on the project. Relicon is planning to expand its customer number from 1,000 to 10,000 within the next three years.



So, all the employee are co-ordially invited to the knowledge shring session. The meal is also included in the talk. And a bonus also will be provided to all the employee of the Relicon Technologies. <cth>Thanking you</cth>.











Best Regards

Ritu

Analyst,Relicon Technologies



",2,3,5,Prideful,,0, ,pending for approval,
3150,5,10017522442353,"To: Sales Manager,customer support executives and all employees of company.

Subject: Relicon Invites you all to SHADE AND FRAGNANCE the occassion.

Email Body: 

 

 <odf>As you all know this is a moment of great pride , as we have succesfully delivered and deployed to our 1000th customer .</odf> We invites you all to congratulate for helping us to reach this milestone. Also, thre will be some discussion regarding the new products we are going to be launched. Thre will be knowledge shring session in which we will discsed about our new products , its cost , its launching time , profits related to that product .

 



 It would be my pleasure if sales manager , customer supportive executives and all employees will join us properly . As Relicon Technologies have been created its most successful project management software. I hope in future Relicon will be achieved more success in future. Once again I would like to congratulate you all for giving their best efforts.



 <cth>Thanking you</cth>,

 Ritu patel",1,3,4,Prideful,,0, ,pending for approval,
3151,5,10017618490365,"To: employees@relicon.com

Subject: invitation for a knowledge shring session

Email Body: Hi everyone!

<ow>I hope and I'm sure that everyone is enjoying their work and office time.</ow> Here i would like to inform everyone that our collective efforts and quality work has proved our worth, as yesterday our company deployed the recently developed management tool to our 1000th employee. Congragulations!!

We all know that to make our company no 1. IT consultancy we need to stick to our hrd work and pace and keep the knowledge of the new products we are building to target even more than 3000 customers.

For this I would like to invite you all to an hour long session next week which will be held in order to congragulate our employees for their superior work as well as to discuss about the new products and arrangements.

It is my advice to all of you to please attend this session especially our sales managers,customer support executives and consultants because it will be highly beneficial for them in their client interactions.

<cth> thanking you!</cth>

yours sincerely,

Ritu Patel

(Analyst @ Relicon Technologies)",2,4,5,Happy,,0, ,pending for approval,
3152,5,10017660250807,"To:employees@relicon.com

Subject:meeting next week as to congratulate the employees

Email Body:

Hi friends,

<op>This is to inform all of you that, Mr. Farhaan Ahmad(head,product development) and his team developed a new project management tool and has deployed 1000th customer.</op>

This is a great news and a pride for our company.So for this wonderful moment thre is an hour long session next week on friday 2pm at head office , as sir has to congratulate our employees for this great milestone.Thre would also be talk about new products that we are building,so everyone be on time to celebrate this great achievement and for knowledge of new products.This would be a knowledge shring session.

Especially sales managers,customer support executives and consultants to attend this talk as it will help you all in your client interactions.

<cth>Thanking all</cth> 

Ritu Patel

Analyst,Relicon Technologies



P.S THIS WOULD BE A KNOWLEDGE SHRING SESSION !!!",4,3,4,Prideful,,0, ,pending for approval,
3153,5,10016832306999,"To:relicon employees

Subject:session to celebrate our hrdwork's sweet fruit.

Email Body: 

<odf>hello to my respected and loving colleges</odf> ,

Its a moment of great pride for all of us , for suceeding in our work. i am very happy to inform all of you that , as you know farhan sir's project on management tool had been successfully delivered to the customers and the number of customers our 1000 as it happens yesterday . so for such a precious time and for all members of our company , farhan sir has organised an long hour session to celebrate this pride moment. thre we will also talks about the othr future projects that we are going to build up.he wants that all of us should come and specially sales manager, customer support executives and consultants had to attend this session, as it will help them for their future job concerns. 



<cdf>have a good day to all of relicon employees</cdf>.

 by: ritu patel",2,3,5,Prideful,,0, ,pending for approval,
3154,5,10017152433917,"To:all-employees@relicon.com



Subject: Thanking to all of you for your assidious effort in a company.



Email Body:

<ocg>It is great news to all us that our company developed new project which is successfully delivered to our 1000 costomer .</ocg>

In this regard our head of the Product Development Mr.Farhaan Ahmad want to organise one hour long session to congrats all of you . And thanking to all of for effort.In this regard he will also gave some price to the assadious and savant workers of orr company .

he also like to talk for the new technolgy i.e,RELICON TECHNOLOGy.It is a IT Consultancy.along with cutting edge technology it has painstakingly built a large sales and delivery network over the past 10 years and it is hoping to expand its client-base to more than 10,000 customers within the next 3 years. Its most successful product is ProControl. ProControl is a project management software, which helps its customers reduce their project time and costs.



We are great thanks to Sales Managers ,Customer Support Executives and Consultant . Your all are specially invite by Farhaan Ahmad.



<cth>thanking you</cth> 



Anatyst

Ritu patel.



date :- 15-03-2013",2,3,3,Prideful,,0, ,pending for approval,
3155,5,10017152676863,"To:all-employees@relicon.com

Subject:invitation for all the members to congratulate them for the successfull delivery of the management tool.

Email Body:

Respected members,

<odf>With great pride I am hreby glad to inform you all that our company RELICON TECHNOLOGIES which is a widely known IT Consultancy , has recently developed a new project MANAGEMENT TOOL which was successfully delivered to 1000th customers yesterday.</odf>After this victory our company is organizing an hour session next week so that we can congratulate the employees for their labour n support.It will be a great knowledge shring session.

In the past few years our company has built a large sales and delivery network over and is looking forward to expand its client - base to more then 10000 customers within the next 3 years. our most successful Product is""""PROCONTROL"""".it is a project management software ,which helps its customer reduce their project time and cost. 

At the end I heartly request all the members to make it possible by your presence.

<cth>Thanking you</cth> 



Ritu patel

Analyst

Relicon Technologies",1,3,5,Prideful,,0, ,pending for approval,
3156,5,10017152720603,"To:all-employees@relicon.com



Subject: Informing to the relicon technology officials and executives to attend knowldge shring sessions



Email Body:

Hello everyone!!

<odf>It fills me with a tremendous pride to inform you all that my team recently developed a new project management tool which was successfully delivered & deployed to our 1000 customers worldwide yesterday.</odf> As a consequence of this achievement I wish to organize an hour long session next week to congratulate them for this milestone by dint of their indefatigable efforts they've put in. In addition to the celebration we will also look forward to discuss about the new projects we're focusing at. Agendas regarding meeting the deadlines immaculately will be ruminated along with available skilled technicians. I would especially like sales manager, customer support executives and consultants to attend this meeting. It will surely help you in your client interactions. I suggest you all to discuss some innovative ideas. <cdf>Details regarding time and venues will be provided soon.</cdf> 

sincerely yours

Ritu 

Analyst, Relicon TEchnologies",3,4,6,Prideful,,0, ,pending for approval,
3157,5,10017152929279,"To:all-employees@relicon.com

Subject:new project management tool 

Email Body:Dear team members,

<odf> This is a moment of great pride as for all of us on development of our new project management tool which was successfully delivered and deployed to our 1000th customer.</odf> As you all know Relicon technologies is a widely known IT Consultancy. Along with cutting edge technology it has painstakingly built a large sales and delivery network over the past 10 years and it is hoping to expand its client-base to more than 10,000 customers within next 3 years. Its most successful project is ProControl. ProControl is a project management software, which helps its customers reduce their project time and cost. So, i would like to invite you on behalf of my Head of Product Development Mr. Farhaan Ahmad for a long session which would be for an hour in which we would talk about the new products that we are building. Sales managers, customer support executives and consultants are especially invited for this session since it would greatly help them in their client interactions.



<cth>Thanking you</cth>,

Miss Ritu

Analyst,Relicon Tecnologies",1,3,6,Prideful,,0, ,pending for approval,
3158,5,10017681252925,"To: allemployees@relicon.com

Subject:A Knowledge Shring session to celebrate the Success

Email Body:

<ocg>A heartiest congratulations to all the Reliconites for the most awaited achievement of our company.</ocg>The Project Management tool PROCONTROL was recently delivered to our 1000th customer and was efficiently deployed . 

Our head has appreciated the commendable job done by the employees and would like to address all of us.The next week a Knowledge Shring Session has been planned . Besides the celebrations ,we would be guided to achieve the goals which our company ought to achieve in the coming years .We are genuinely being looked upon in the market when PROCONTROL has turned out to be the best management software and now we have to expand and take our products to the next level whre more than 10000 customers can be benifitted .Threfore in the session , we would get the necessary ideas and the information to undertake the upcoming projecsefficiently.

EVERY ONE IS CORDIALLY INVITED .



<cdf>The Sales Managers ,Customer Support Executives and the Consultants your presence would definitely we graceful as you are the ones who have to interact withe clients and this seesion would boost you skills</cdf>



Regards

Ritu Patel

Analyst

 ",2,2,4,Happy,Prideful,0, ,pending for approval,
3159,5,10017681355065,"To: allemployees@relicon.com

Subject: Invitation for a success session of ProControl.

Email Body:

Dear Relicon members,

<op>This is to invite you all for an information shring session that is being held on the success of ProControl, the most successful project management software designed by Relicon.</op>



I am highly proud to announce that the project management tool was successfully delivered and deployed to our 1000th customer yesterday. And in the light of this achievement the company has called for a get togethr of all employees next week so as to congratulate you all for helping us reach this milestone. I request you all to come and attend this hour long session so as to enhance your client based skills and also get aware about the new products that we are building. This informative session would play a pivotal role in developing your skills. The presence of the Sales managers, Customer Support Executives and Consultants is of utmost importance as this talk will greatly help them in their client interactions.



So kindly mark your presence and shre the joy of Relicon achieving the heights of success in the past 10 years of large sales and delivery networks and lets all hope to expand our client-base to over 10000 in the next three years.



<cth>Thanking you</cth>.



Yours sincerely,

Ritu Patel

Analyst, Relicon Technologies.",2,4,5,Prideful,,0, ,pending for approval,
3160,5,10017681433004,"To:all-employees@relicon.com

Subject:INVITING ALL EMPLOYEES TO COMMEMORATE THE SUCCESS OF PRODUCT DEVELOPMENT DEPARTMENT , RELICON TECHNOLOGIES

Email Body:

<op>Product Development Department , Relicon Technologies invites all the employees of the company to join in appreciating the success of the Product Development Department as on 30th April , 2013 it deployed it's 1000th project management tool.</op>



It is a matter of immense pride for RELICON TECHNOLOGIES that our Product Development Department has added yet anothr feathr to the company's already prolific cap. The team under the leadership of Farhaan Ahmad , Head , Product Development has successfully delivered and deployed it's 1,000th new project management tool . To felicitate the team and give the members their due recognition the Department is organising a one hour session in which the employees will be enlightened on the new projects being undertaken . Thre will be an exchange of ideas and innovations that are expected to galvanise our company into furthr action .



The session is aimed at improving the interpersonal skills of our employees so our client database is expanded . It is requested that especially the sales managers , customer support executives and consultants be present thre as the talk will enable them to have more fruitful client interactions and furthr the growth of the company . 



The Details are as follows :

Date : 5th May , 2013

Venue : Audi01

<cdf>Time :10:00 a.m. -12:30 p.m.</cdf>



Ritu Patel

(Analyst)

Relicon Technology",4,3,4,Prideful,,0, ,pending for approval,
3161,5,10017313858107,"To:all-employees@relicon.com

Subject:long hour session

Email Body:

 """"LONG HOUR SESSION""",0,0,0,Angry,,0, ,pending for approval,
3162,5,10017681646479,"To:all-employees@relicon.com

Subject:An hour long session for reaching 1000th customer. 



<op>I am glad to inform you that RELICON TECHNOLOGIES have developed a new PROJECT MANAGEMENT TOOL which was delivered successfully and deployed to our 1000th CUSTOMER yesterday.</op>

This is a moment of pride for us.

Satisfying 1000 customers is not an easy job to do.It has taken a lot of hrd work and dedication of all the employees of Relicon Technologies.

With the help of our cutting edge technology,we have built large sales and being delivering network over the past 10 years.This brings us in the league of one of the best IT consultancies in India.

All your hrdwork has payed off and now its time to congratulate all of you for such a big leap in the corporate world.

An hour long session has been conducted in order to honour all of you and thre will also be a discussion about new products that we are planning to build.

Also employees including Sales Managers,Customer Support Executives and Consultants are requested to attend this session,as it will be very helpful for them in their client interactions.

The following details are given below:

Venue:seminar hall

date:23/7/2013

time:1p.m.-2p.m.

I hope that you will celebrate with us the success of RELICO

<cth>Thank You</cth>

Ritu

Analyst",3,2,5,Prideful,,0, ,pending for approval,
3163,5,10017681776831,"To: RELICON EMPLOYEES,

 RELICON TECHNOLOGIES



Subject: Invitation for next week's knowledge and shring session



Hello everyone,



<op> This is to inform that RELICON TECHNOLOGIES is organizing an hour long session next week to congratulate all it's employees who have done a commendable job in developing a new project management tool, ' the ProControl'.</op>

The tool has been successfully delivered and deployed to our 1,000th customer,

which is a moment of great pride and honour for our organization.

 

As it is well known that RELICON TECHNOLOGIES is committed towards bringing out new cutting edge technologies, we would like to congratulate all our employees for putting in so much of effort and hrdwork.

Also ,we would like to notify that we intend to expand our client-base to more than 10,000 within the next 3 years.



So in order to accompish the same , a session will be organized which will not only celebrate our employees but also provide useful insights about the new products that we are currently building.

This will be especially helpful to all the people as it will help them understand more about the product complexities and also be useful for their client interactions.



All employees, especially sales managers, customer support executives and consultants are kindly requested to attend the seminar.



<cth>Thank you</cth>,

RITU PATEL

ANALYST

RELICON TECHNOLOGIES.



",2,1,5,Prideful,Neutral,0, ,pending for approval,
3164,5,10016893347102,"To: allemployees@relicon.com

Subject: Session regarding the succes of the newly relased tool for management and discussion on future products

Email Body: 

<oi>Hello Everyone this is Ritu Patel, Analyst Of Relicon technology.</oi>

Am writing this mail to just to inform all the employees that i got a mail from Farhan and he informed me that our last Project management tool which we developed has reached its 1000th customer and our clients liked that so much. As we all know that we are an IT consulting organisation working in thsi field from the last 10 years and we are planning to extend our client numbers to more than 10,000 in the next 3 years. so we are organising a Session in which all the employees are invited and the session will be of one hour and in that session we will congratulates the employees and encourage them to do work well in near future. in that session we will also discuss things about the products under process. It will be a great pleasure for me to inform all this to u.

<cth>thnaks</cth>",1,3,5,Neutral,,0, ,pending for approval,
3165,5,10017107756399,"to:all employees@relicon.com

subject:invite employees for the celebration 

email body:

<odf>it is very happy moment for me to inform all that our compnay RELICON TECHNOLOGIES has successfully delivered adn deployed to our 1000th customer yesterday.</odf> which is very great achievement for our company. RELICON TECHNOLOGIES is a widely known IT CONSULTANCY. It has painstakingly built a large sales and delivery network over the past 10 years and it is hoping to expand it client -base to more than 10000 customers within the next 3 years. The company can made celebration of reaching of 1000customers at next week to congratulate our employees who helped us reach this milestone. Also we would talk abour the new products that we are building. Please every one come in this party or celebration. It is my humble request to all my sales managers, customer support executives and cunsultants to attend this talk since it will greatly help them in their client interactions. 

<cth>thank you</cth> 

ritu",1,3,4,Happy,,0, ,pending for approval,
3166,5,10017268870908,"To:all-employess@relicon.com



Subject: """"The Next Step""""- Session by Mr. Farhaan Ahmad





Email Body:



Respected Employees,

<odf>Its the matter of great honour for Relicon Technologies to achieve yet anothr bigger milestone.</odf>Relicon Technologies welcomes anothr 1000 customers to the family whichs adds nd sum ups the total clients of 15000+.

The Product Development Team prepared and delivered anothr Project Management System which adds nd ease the project work more efficiently.

And as to mark the Congratulation and Thanks giving ceremony, the session is organized to meet up Mr. Farhaan Ahmed, Head, Product Development.

This session will be the begining of the minutes of next Milestone to reach. Mr. Farhaan Ahmed would be giving the future perspective along with knowlegde of coming products.



The details about the session are overleafed.Kindly mark your presence.



P.S -- <cdf>Respected Sales Managers, Customer Suppoprt Executives and Consultants are invited with considered important as it would be of great help during the client interaction. </cdf>",3,2,4,Prideful,,0, ,pending for approval,
