,Amcatid,Sentences,Tag_name,Flow,Rater_id,All_tags
2437,10016832519918,"i am composing this mail to inform you about the recruitment process involved.
",odf_tag,2,7,"['odf', '/odf', 'cdf', '/cdf']"
2438,10017660778623,I would also need a brief introduction of the project so that the candidates are well informed about their purpose in the project.,cdf_tag,2,7,"['opc', '/opc', 'cdf', '/cdf']"
2439,10017660778623,This is in response to your latest email regarding hring of candidates for a new project in Pune.,opc_tag,2,7,"['opc', '/opc', 'cdf', '/cdf']"
2440,10016831889727,"Please flourish me with all the above mentioned information as soon as possible so that we can start hring effecient employees immediately 
",cac_tag,2,7,"['opc', '/opc', 'cac', '/cac']"
2441,10016831889727,I received your mail for the hring of employees for new project.,opc_tag,2,7,"['opc', '/opc', 'cac', '/cac']"
2442,10016832110591,The project will be starting in three months.,cdf_tag,3,7,"['odf', '/odf', 'cdf', '/cdf']"
2443,10016832110591,i m writing to inform the aspirants that we want experinced candidates for our company PragmaTech which is one of the leading company in IT services.,odf_tag,3,7,"['odf', '/odf', 'cdf', '/cdf']"
2444,10016832600446,"I hope you will understand that and gave us response.
",cdf_tag,2,7,"['odf', '/odf', 'cdf', '/cdf']"
2445,10016832600446,It is my pleasure to help you in doing correct decision for hring candidates for your new project.,odf_tag,2,7,"['odf', '/odf', 'cdf', '/cdf']"
2446,10016832950731,"I will make you sure that the hred people will work more efficiently and will take this project to highest peak.
",cff_tag,1,7,"['odf', '/odf', 'cff', '/cff']"
2447,10016832950731,I was recently working on this data and thre is a need of new employees in order to start something.,odf_tag,1,7,"['odf', '/odf', 'cff', '/cff']"
2448,10016832156158,"do rply as soon as possible so that the deal can be signed.
",cac_tag,3,7,"['opc', '/opc', 'cac', '/cac']"
2449,10016832156158,I received your mail and am highly obliged to accept your proposal regarding pune project. ,opc_tag,3,7,"['opc', '/opc', 'cac', '/cac']"
2450,10016832381694,That will be all sir.,cdf_tag,3,7,"['opc', '/opc', 'cdf', '/cdf']"
2451,10016832381694,Sir I recieved your mail lately and have gone through it carefully.,opc_tag,3,7,"['opc', '/opc', 'cdf', '/cdf']"
2452,10016861417813,"As you know that our primary role is to hre, train and retain our employees, so I am happy to help you.",oi_tag,3,7,"['oi', '/oi', 'cac', '/cac']"
2453,10016861417813,"Please reply me as soon as possible so that I can work on that and provide you with the best. 
",cac_tag,3,7,"['oi', '/oi', 'cac', '/cac']"
2454,10016861451408,"I got your mail and in order to cater your need of hring candidates i will be requiring the following details.
",op_tag,3,7,"['op', '/op', 'cff', '/cff']"
2455,10016861451408,"Once we get all these details,we will start the hring process and wiil provide you the candidates who best fit the task.",cff_tag,3,7,"['op', '/op', 'cff', '/cff']"
2456,10016861611276,Hope of receiving your answer as soon as possible with the above and othr details (if any) so that process begins in no time for company's aiming future.,cff_tag,2,7,"['odf', '/odf', 'cff', '/cff']"
2457,10016861611276,I need you to make me aware of the following details :-,odf_tag,2,7,"['odf', '/odf', 'cff', '/cff']"
2458,10017563519994,"The sooner i get the information, the more head start we get in the start of the Hiring Procedure.",cdf_tag,3,7,"['odf', '/odf', 'cdf', '/cdf']"
2459,10017563519994,It's good to know that our company is starting anothr project as it will produce new jobs in the market.,odf_tag,3,7,"['odf', '/odf', 'cdf', '/cdf']"
2460,10016832426749,I will hand over their names with contacts nect week.,cdf_tag,2,7,"['opc', '/opc', 'cdf', '/cdf']"
2461,10016832426749,It is great that you asked me for your xompany project.,opc_tag,2,7,"['opc', '/opc', 'cdf', '/cdf']"
2462,10016832577534,So you go through it and tell me your final 13 names so as soon as possible i will be able to make them available for the project .,cac_tag,3,7,"['opc', '/opc', 'cac', '/cac']"
2463,10016832577534,i have received your e-mail and by looking it i have understand your requirement ,opc_tag,3,7,"['opc', '/opc', 'cac', '/cac']"
2464,10016861836610,"Its my pleasure to being in your services, if any dicripencies occur jst ask me.",ccd_tag,2,7,"['odf', '/odf', 'ccd', '/ccd']"
2465,10016861836610,Got some aspirants eligible for the process of your project and can move to australia during project work.,odf_tag,2,7,"['odf', '/odf', 'ccd', '/ccd']"
2466,10017616201087,"If you have some othr adivce or some questions about whatever I am sending to you,please let me know.",ccd_tag,3,7,"['opc', '/opc', 'ccd', '/ccd']"
2467,10017616201087,I recently received you email regarding the hring of new candidates for Pune project and I looked at the matter.,opc_tag,3,7,"['opc', '/opc', 'ccd', '/ccd']"
2468,10016863179199,"Thrfore, i request you to please fulfill these muchrequirements then after we will ready to hre those.
",cac_tag,4,7,"['opc', '/opc', 'cac', '/cac']"
2469,10016863179199,I am writing this mail for answering the query you have asked me in your mail.,opc_tag,4,7,"['opc', '/opc', 'cac', '/cac']"
2470,10017681287686,"I hope i could assist you well today and solved all your queries.
",cdf_tag,4,7,"['opc', '/opc', 'cdf', '/cdf']"
2471,10017681287686,I would like to thank you for providing us a chance to assist you and would be more than happy to help you with the recruitment process,opc_tag,4,7,"['opc', '/opc', 'cdf', '/cdf']"
2472,10017681312811,"I hope this great effort will increase our annual revenue and we become the No.1 leading organization in IT and IT services space.
",cff_tag,2,7,"['odf', '/odf', 'cff', '/cff']"
2473,10017681312811,I'm glad to listen about hring of candidates in Pune for the new project.,odf_tag,2,7,"['odf', '/odf', 'cff', '/cff']"
2474,10016893426491,Its good to know that the new project is starting very soon. ,odf_tag,1,7,"['odf', '/odf']"
2475,10016832661494,In response to your mail which i received from you i would like to know all the details before i could start the recruitment process.,op_tag,3,7,"['op', '/op', 'cac', '/cac']"
2476,10016832661494,"I would be highly obliged if you give me these details.
",cac_tag,3,7,"['op', '/op', 'cac', '/cac']"
2477,10017681605023,I am writing this mail to clarify some points about the new project and to have some additional information regarding the recruitment of new employees for the same.,op_tag,4,7,"['op', '/op', 'cac', '/cac']"
2478,10017681605023,Please provide me with the above mentioned details as soon as possible so that we can start recruitment process of the new candidates.,cac_tag,4,7,"['op', '/op', 'cac', '/cac']"
2479,10016832668663,"please have a look on the following list:-

1. Educational Qualification

2. Age Limit

3. Working hour 

4. Some basic information about the project

5. Physical body requirements(physically challenged or noT)

",cdf_tag,2,7,"['opc', '/opc', 'cdf', '/cdf']"
2480,10016832668663,I have received your mail to hre a few people in pune for a new project.,opc_tag,2,7,"['opc', '/opc', 'cdf', '/cdf']"
2481,10016893428915,"<opc>As per the email sent on dated on """"4/3/2013"""" detail we are intersed to work with your company for recruiting process but before we start to our recruitment process we have following qurries whose details are required from your side.</opc>",op_tag,2,7,"['op', 'opc', '/opc', '/op', 'cff', '/cff']"
2482,10016893428915,"""""hope your company will enjoy business with us """,cff_tag,2,7,"['op', 'opc', '/opc', '/op', 'cff', '/cff']"
2483,10016893428915,"As per the email sent on dated on """"4/3/2013"""" detail we are intersed to work with your company for recruiting process but before we start to our recruitment process we have following qurries whose details are required from your side.",opc_tag,2,7,"['op', 'opc', '/opc', '/op', 'cff', '/cff']"
2484,10016893668370,"In my opinion this recruitment process will be enough to get good candidates for our company, please make the amendments whrever required.",cdf_tag,2,7,"['ocg', '/ocg', 'cdf', '/cdf']"
2485,10016893668370,First of all it is a very good news for us that we are going to start a new project and many congratulations to you sir..,ocg_tag,2,7,"['ocg', '/ocg', 'cdf', '/cdf']"
2486,10016893879082,"your help will be highly appreciated and best of luck for our upcoming project.
",cw_tag,3,7,"['opc', '/opc', 'cw', '/cw']"
2487,10016893879082,This letter is withregard to your email for hring peoples from pune for our upcoming project .,opc_tag,3,7,"['opc', '/opc', 'cw', '/cw']"
2488,10016832850795," Pragmatech is the most laeding company among all operating in the IT and IT service spaces it delivers bussiness consulting, technology engineering and outsourcing to more than 1000 clients across the world.
",oi_tag,4,7,"['oi', '/oi', 'cdf', '/cdf']"
2489,10016832850795," Interested candidates can fill our forms and come up for interviews .

 Time- 9.30 a.m to 2.30 p.m

 Venue- pragmatech, pune
",cdf_tag,4,7,"['oi', '/oi', 'cdf', '/cdf']"
2490,10016832875218,Please send me this information as soon as possible so that we can proceed to the next step of the recruitment procedure.,cac_tag,3,7,"['opc', '/opc', 'cac', '/cac']"
2491,10016832875218,Received your email today ,opc_tag,3,7,"['opc', '/opc', 'cac', '/cac']"
2492,10016861688164,"As soon as you give me these details, we can start hring.",cdf_tag,1,7,"['odf', '/odf', 'cdf', '/cdf']"
2493,10016861688164,That information given to me are not sufficient for hring the suitable candidates for the project. ,odf_tag,1,7,"['odf', '/odf', 'cdf', '/cdf']"
2494,10016861797652,I want to know some details which you need for your candidates for the project:-,op_tag,3,7,"['op', '/op', 'cdf', '/cdf']"
2495,10016861797652,"After giving me these details you can start your hring process.
",cdf_tag,3,7,"['op', '/op', 'cdf', '/cdf']"
2496,10016863412287,"and your project is very interasting traveling in australiya.
",cdf_tag,0,7,"['opc', '/opc', 'cdf', '/cdf']"
2497,10016863412287,I read your EMAIL which you sent me few days before..,opc_tag,0,7,"['opc', '/opc', 'cdf', '/cdf']"
2498,10016923126463," So, give me all these informations about the people who give interview or you selet someone before give a final decision to them.
",cac_tag,2,7,"['opc', '/opc', 'cac', '/cac']"
2499,10016923126463, I read your mail as you say that you need some more people in a new project .,opc_tag,2,7,"['opc', '/opc', 'cac', '/cac']"
2500,10016863442039,"I need to know about projects platform on which it will be buid and salary per month which we can give to thoose candidate,who get selected for your project.",cdf_tag,1,7,"['cdf', '/cdf']"
2501,10016923901081," I will wait for your reply..hope the answer will come soon..
",cff_tag,1,7,"['opc', '/opc', 'cff', '/cff']"
2502,10016923901081, I am going to give you a reply for your message that you have sent to me. ,opc_tag,1,7,"['opc', '/opc', 'cff', '/cff']"
2503,10017152683735,"othr than this, if you have some more significant details regarding the project, you can mail me anytime.",cdf_tag,3,7,"['odf', '/odf', 'cdf', '/cdf']"
2504,10017152683735,good to hear about your new project.,odf_tag,3,7,"['odf', '/odf', 'cdf', '/cdf']"
2505,10016832633598,i can start recruitment only after this information is passed on to me ,cff_tag,3,7,"['opc', '/opc', 'cff', '/cff']"
2506,10016832633598,"This is withregards to your previous e mail 
",opc_tag,3,7,"['opc', '/opc', 'cff', '/cff']"
2507,10016832642009,On thre resume and thre all profile and work experience and G.D. and by personal interview we can start hring.,cdf_tag,1,7,"['odf', '/odf', 'cdf', '/cdf']"
2508,10016832642009, sir let you give me the resume and all deep info.,odf_tag,1,7,"['odf', '/odf', 'cdf', '/cdf']"
2509,10017036808879,I am writing to you because I need some important details before starting my recruitment process,op_tag,4,7,"['op', '/op', 'cac', '/cac']"
2510,10017036808879,"Please let me know these details ASAP so that I can start my work on time.
",cac_tag,4,7,"['op', '/op', 'cac', '/cac']"
2511,10017036883703,I have received your mail today.,opc_tag,1,7,"['opc', '/opc']"
2512,10017313494583,"In this company my key role is to hre, train and retain its employees.",cdf_tag,2,7,"['opc', '/opc', 'cdf', '/cdf']"
2513,10017313494583,I got a mail from you regarding the recruitment process for the new project which is going to start in 3 months and will last for one year.,opc_tag,2,7,"['opc', '/opc', 'cdf', '/cdf']"
2514,10017036970749,we will provide you the best results soon.,cdf_tag,3,7,"['opc', '/opc', 'cdf', '/cdf']"
2515,10017036970749,"In response to your mail, firstly i would like to Thank to you for giving me an oppurtunity to let you know the people who are suitable for the need of your company project.",opc_tag,3,7,"['opc', '/opc', 'cdf', '/cdf']"
2516,10017049273989, I am Roli Biswas newly joined PragmaTech as HRA.,oi_tag,2,7,"['oi', '/oi', 'cdf', '/cdf']"
2517,10017049273989,Sir these are some neccesary information that Iwant.,cdf_tag,2,7,"['oi', '/oi', 'cdf', '/cdf']"
2518,10017049289387,"sir, i would like to inform you that i need few more details from you before reqruiting the candidates.",op_tag,2,7,"['op', '/op', 'cac', '/cac']"
2519,10017049289387,"please send me these details so that i can be able to know all the information related to need of the company.
",cac_tag,2,7,"['op', '/op', 'cac', '/cac']"
2520,10017049374395,"On which language project is done because on basis of project language i have to hre the candidate.
",cdf_tag,2,7,"['opc', '/opc', 'cdf', '/cdf']"
2521,10017049374395,l have got your mail thanks for it .,opc_tag,2,7,"['opc', '/opc', 'cdf', '/cdf']"
2522,10017049476655,"Do send me the information regarding bonds,if any.
",cff_tag,1,7,"['opc', '/opc', 'cff', '/cff']"
2523,10017049476655,"Withrespect to your mail regarding hring of candidates,for Pune Project, i wanted to know, if the project required some specific skills from the candidates and the training period,if any.",opc_tag,1,7,"['opc', '/opc', 'cff', '/cff']"
2524,10017660873471,provide me the trainers also if the staff needs any technical training so that i can motivate them to do their best. ,cac_tag,2,7,"['opc', '/opc', 'cac', '/cac']"
2525,10017660873471,"As i m replying of your email about hring people for a new project in pune,",opc_tag,2,7,"['opc', '/opc', 'cac', '/cac']"
2526,10017049606351," This is to inform you that, i am Roli Biswas Recently working in Pune Office of Pragmatech as Human Resource Administrator.",oi_tag,1,7,"['oi', '/oi', 'cth', '/cth']"
2527,10017049606351,so thanks for taking my suggestion for this important work.,cth_tag,1,7,"['oi', '/oi', 'cth', '/cth']"
2528,10017681527023,Kindly reply as soon as possible so that I can work on your case and fulfil your requirements as and when required.,cac_tag,2,7,"['opc', '/opc', 'cac', '/cac']"
2529,10017681527023,I have read your request and would like to inform you that we do have the staff as required by you.,opc_tag,2,7,"['opc', '/opc', 'cac', '/cac']"
2530,10017687454655,I am writing to you to get an additional set of qualifications or requirements you will be looking for in a potential candidate for the opening.,op_tag,2,7,"['op', '/op', 'cac', '/cac']"
2531,10017687454655,"Please let me know the required information so that we can start hring.
",cac_tag,2,7,"['op', '/op', 'cac', '/cac']"
2532,10017049672638,"Mr.farhaan,as u said that we need to hre some talented and experienced people from pune for our new project.",opc_tag,1,7,"['opc', '/opc']"
2533,10017196155582,If furthr you want to add do let me know.,ccd_tag,2,7,"['odf', '/odf', 'ccd', '/ccd']"
2534,10017196155582,I am really very thankful to you that you have selected me as HRA for the recruitment process.,odf_tag,2,7,"['odf', '/odf', 'ccd', '/ccd']"
2535,10017268491358,"Once you provide us with the above mentioned details, we shall start our process and forward you the resume of the best suitable candidates.
",cff_tag,3,7,"['opc', '/opc', 'cff', '/cff']"
2536,10017268491358,I received your mail stating the requirement of a few people for a new project in Pune.,opc_tag,3,7,"['opc', '/opc', 'cff', '/cff']"
2537,10017273164799," Please do revert back as soon as possible so that we can start the recruitment.
",cff_tag,2,7,"['opc', '/opc', 'cff', '/cff']"
2538,10017273164799,I received your mail yesterday addressing dat you are interested in hring skilled personnel in Pune for your one year project.,opc_tag,2,7,"['opc', '/opc', 'cff', '/cff']"
2539,10017313436395,"With the aforementioned details, we would be able to hre suitable candidates and thre would be minimum confusion in the minds of the applicants.",cdf_tag,3,7,"['opc', '/opc', 'cdf', '/cdf']"
2540,10017313436395,"As it has been brought to my notice, the requirement of staff for our Pune office, I would be glad to help you in this regard. ",opc_tag,3,7,"['opc', '/opc', 'cdf', '/cdf']"
2541,10017410702271,"Every candidate should submit thre resume.
",cdf_tag,1,7,"['opc', '/opc', 'cdf', '/cdf']"
2542,10017410702271,I received your email about concerning the need of details for Recruitment process of PragmaTech company.,opc_tag,1,7,"['opc', '/opc', 'cdf', '/cdf']"
2543,10017533781279,The above mentioned details will be enough to begin the hring process and if thre will be requirement of any othr information I will write to you again. ,cdf_tag,2,7,"['opc', '/opc', 'cdf', '/cdf']"
2544,10017533781279,I have received your email regarding hring new candidates in Pune for our new upcoming project.,opc_tag,2,7,"['opc', '/opc', 'cdf', '/cdf']"
2545,10017660456413," I hope my response works in a beneficial manner for you and the company.
",cdf_tag,4,7,"['odf', '/odf', 'cdf', '/cdf']"
2546,10017660456413,First of all thanks for considering me capable enough to help you and the company in hring people ,odf_tag,4,7,"['odf', '/odf', 'cdf', '/cdf']"
2547,10017049794033,I am Roli Biswas.,oi_tag,3,7,"['oi', '/oi', 'cdf', '/cdf']"
2548,10017049794033,Rest all the information you have provided is clear to me and I will get some really talented and efficient candidates out of them with good communication skills and rich vocabulary.,cdf_tag,3,7,"['oi', '/oi', 'cdf', '/cdf']"
2549,10017196586109,"looking forward to your reply.
",cff_tag,3,7,"['opc', '/opc', 'cff', '/cff']"
2550,10017196586109,I recieved the e-mail sent by you regarding the requirement of employees for your next project.,opc_tag,3,7,"['opc', '/opc', 'cff', '/cff']"
2551,10017196873970,Looking forward to your reply.,cff_tag,3,7,"['opc', '/opc', 'cff', '/cff']"
2552,10017196873970,"I receievd the email sent by you regarding the recruitment of employees for your next project.
",opc_tag,3,7,"['opc', '/opc', 'cff', '/cff']"
2553,10017616360443,Kindly provide me with these imformations so that we can select better candidates for your project and can minimise any risk of error.,cff_tag,4,7,"['odf', '/odf', 'cff', '/cff']"
2554,10017616360443,It is been pleasure for our company that some of its well qualified candidates are going to get a good project and that too under the guidance of Vice president of our company.,odf_tag,4,7,"['odf', '/odf', 'cff', '/cff']"
2555,10017687182590,Awaiting your reply.,cff_tag,2,7,"['odf', '/odf', 'cff', '/cff']"
2556,10017687182590,"I am pleased at the highrate of growth of our company and as a HRA, the demand for more and more employees only projects itself as a positive sign in front of me.",odf_tag,2,7,"['odf', '/odf', 'cff', '/cff']"
2557,10017656166749,"As of now,this is all the information I might need.",cdf_tag,4,7,"['opc', '/opc', 'cdf', '/cdf']"
2558,10017656166749,"This is in response to your email dated 12th March,'13 regarding hring employees for your new project.",opc_tag,4,7,"['opc', '/opc', 'cdf', '/cdf']"
2559,10017660239599,"The company will look over the requirements after supplied by you shrtly.

",cff_tag,4,7,"['opc', '/opc', 'cff', '/cff']"
2560,10017660239599,I received your mail regarding the information needed for the recruitment process for your new project at Pune. ,opc_tag,4,7,"['opc', '/opc', 'cff', '/cff']"
2561,10017660913270,Reply as soon as possible so that company recruitment process speeds up.,cac_tag,3,7,"['ocg', '/ocg', 'cac', '/cac']"
2562,10017660913270,I see that you have quiet a promising new project coming up.,ocg_tag,3,7,"['ocg', '/ocg', 'cac', '/cac']"
2563,10017152375286,thank you farhaan sir..!!,cth_tag,1,7,"['odf', '/odf', 'cth', '/cth']"
2564,10017152375286,"thre is hre to inform you,first of all we take the advertisement in newspaper to hring the people",odf_tag,1,7,"['odf', '/odf', 'cth', '/cth']"
2565,10017152378687,since the project lasts for one year threfore hre the people who can lasts with our company and having good nature with the fellow mates.,cdf_tag,1,7,"['odf', '/odf', 'cdf', '/cdf']"
2566,10017152378687, I am writing to you the reqirements and qualification of people which we want in our company he must be physically fit and eager to serve for our company's project. ,odf_tag,1,7,"['odf', '/odf', 'cdf', '/cdf']"
2567,10017152572831," i am Roli Biswas at a position of HRA in one of the top IT company i.e., PRAFGMATIC ",oi_tag,2,7,"['oi', '/oi', 'cdf', '/cdf']"
2568,10017152572831,"hope that the information are suitable to the requirement ,",cdf_tag,2,7,"['oi', '/oi', 'cdf', '/cdf']"
2569,10017152380924,But one of the most important is the candidate should have his passport ready in order to join the job in Australia. ,cdf_tag,2,7,"['opc', '/opc', 'cdf', '/cdf']"
2570,10017152380924,I am glad to know than you are hring peoples for our Australia project.,opc_tag,2,7,"['opc', '/opc', 'cdf', '/cdf']"
2571,10017152384767,"Sir,i want to know some more information about the project you discsed in the e-mail sent.",op_tag,2,7,"['farhaan.ahmad@pragmatech.com', 'op', '/op', 'cdf', '/cdf']"
2572,10017152384767,"Withreference to that e-mail,i would like to know the topics to which it is related,so that i can look for the candidates who can work on the project more efficiently,please mention the concerned areas to which the project is linked so that i can start the recruitment process.",cdf_tag,2,7,"['farhaan.ahmad@pragmatech.com', 'op', '/op', 'cdf', '/cdf']"
2573,10017152387070,"so,reply me in anothr mail that what type of employees you require and when.
",cff_tag,1,7,"['odf', '/odf', 'cff', '/cff']"
2574,10017152387070,"i want to inform you that we have a very good and experiencsemployees with us,who can help you very well and they can also travel to some othr country during the project time. ",odf_tag,1,7,"['odf', '/odf', 'cff', '/cff']"
2575,10017152387831,i am roli,oi_tag,2,7,"['oi', '/oi', 'opc', '/opc', 'cdf', '/cdf']"
2576,10017152387831, nd i attach the resume in this persone you see nd decided which persone is correct your project.,cdf_tag,2,7,"['oi', '/oi', 'opc', '/opc', 'cdf', '/cdf']"
2577,10017152387831,today morning i recieve your mail.,opc_tag,2,7,"['oi', '/oi', 'opc', '/opc', 'cdf', '/cdf']"
2578,10017152411643,"If you find a person even with less experience but a magnificent raw talent do hre him.
",cdf_tag,3,7,"['opc', '/opc', 'cdf', '/cdf']"
2579,10017152411643,:I got your message and I am quite pleased to see your enthusiasm.,opc_tag,3,7,"['opc', '/opc', 'cdf', '/cdf']"
2580,10017152414203," Thre are some information needed:-

 

 1:What is the eligibility criteria othr than 3 years experience.

 2:In which field should the candidates specialized in.",cdf_tag,3,7,"['opc', '/opc', 'cdf', '/cdf']"
2581,10017152414203," I have been inform from your mail that we are going to start a new project 

 in Pune , we are very oblised to have the opportunity to hre candidates for

 the new project.
",opc_tag,3,7,"['opc', '/opc', 'cdf', '/cdf']"
2582,10017152423599,I will be very thankful to you.,cth_tag,2,7,"['opc', '/opc', 'cth', '/cth']"
2583,10017152423599,Thank you sir for emailing me about the new job vacancy and i would like to appply for this job.,opc_tag,2,7,"['opc', '/opc', 'cth', '/cth']"
2584,10017152423679, I want to inform you that the details which you had provide are not enough and we want some more information in manner to help you. ,op_tag,3,7,"['opc', '/opc', 'op', '/op', 'cdf', '/cdf']"
2585,10017152423679,"we want to know some more details as follow:

1)no. of candidates

2)the time of training period 

3)the period of contract which will b done after hring
",cdf_tag,3,7,"['opc', '/opc', 'op', '/op', 'cdf', '/cdf']"
2586,10017152423679,I received your mail,opc_tag,3,7,"['opc', '/opc', 'op', '/op', 'cdf', '/cdf']"
2587,10017196909679,have a good day .,cw_tag,3,7,"['opc', '/opc', 'cw', '/cw']"
2588,10017196909679,i am writing to you in response to the request you made regarding the recruitment of the candidates for the project to be held in Australia,opc_tag,3,7,"['opc', '/opc', 'cw', '/cw']"
2589,10017316608766,So for Hiring just clarify all the clause before hand so we can start over.,cac_tag,4,7,"['opc', '/opc', 'cac', '/cac']"
2590,10017316608766,I Received your Mail that you need to hre some of our employees for your new project at Pune.,opc_tag,4,7,"['opc', '/opc', 'cac', '/cac']"
2591,10017656536457, I hope to hear it from you soon.,cff_tag,4,7,"['opc', '/opc', 'cff', '/cff']"
2592,10017656536457, I received your email regarding the staffing for the new project.,opc_tag,4,7,"['opc', '/opc', 'cff', '/cff']"
2593,10017656698330,Thank you for choosing us. ,cth_tag,4,7,"['opc', '/opc', 'cth', '/cth']"
2594,10017656698330,This is in response to your mail sent regarding hring candidates for your project,opc_tag,4,7,"['opc', '/opc', 'cth', '/cth']"
2595,10017660424959,Thanks your interest.,cth_tag,3,7,"['opc', '/opc', 'cth', '/cth']"
2596,10017660424959,"This is in response to your letter dated 25th April,2013 to inquire about the new recruitment of people for your latest project.",opc_tag,3,7,"['opc', '/opc', 'cth', '/cth']"
2597,10017152716499,Hope this would act as a panacea for your requirement phase.,cdf_tag,2,7,"['opc', '/opc', 'cdf', '/cdf']"
2598,10017152716499,"Thanks for your mail.
",opc_tag,2,7,"['opc', '/opc', 'cdf', '/cdf']"
2599,10017618952045,"moreover, give the various necessary details that candidates should be aware of before getting involved in this process.",cff_tag,3,7,"['opc', '/opc', 'cff', '/cff']"
2600,10017618952045,Firstly i am overwhelmed by this invitation for the candidates of my company.,opc_tag,3,7,"['opc', '/opc', 'cff', '/cff']"
2601,10017656446959,Provide me all the information as soon as possible so that we can be begin the recruitment process and they can start their training phase.,cac_tag,3,7,"['opc', '/opc', 'cac', '/cac']"
2602,10017656446959,This mail is in response to your mail regarding hring of few people in pune for a new project.,opc_tag,3,7,"['opc', '/opc', 'cac', '/cac']"
2603,10017656493455,"We wish you all the best with this project and all your future endeveours. 
",cw_tag,1,7,"['odf', '/odf', 'cw', '/cw']"
2604,10017656493455,"We have gone through your project design , requirements and budget.",odf_tag,1,7,"['odf', '/odf', 'cw', '/cw']"
2605,10017660829430,"So we are grateful that you approached us with your new project, w'll make sure that your project will be a success.",cth_tag,3,7,"['opc', '/opc', 'cth', '/cth']"
2606,10017660829430,I am glad that you are starting a new project and asked us for developing an efficient workforce for it. ,opc_tag,3,7,"['opc', '/opc', 'cth', '/cth']"
2607,10017681382685,"Best wishes from our side.
",cw_tag,3,7,"['ocg', '/ocg', 'cw', '/cw']"
2608,10017681382685,It is amazing to know that your new project is about to begin. congratulations!,ocg_tag,3,7,"['ocg', '/ocg', 'cw', '/cw']"
2609,10017153870392," I will be waiting for your kind response 
",cff_tag,2,7,"['odf', '/odf', 'cff', '/cff']"
2610,10017153870392," This is to inform you that I, Roli Biswas (HRA Department) from my all search, selected few candidates for you which will be helping in new project held by you.",odf_tag,2,7,"['odf', '/odf', 'cff', '/cff']"
2611,10017616135127,"<opc>i recently recieved your request for the recruitments of new employees and am looking forward to it but before i start to recruit employees i need to ensure few furthr details about the project and hoping these would help me recruit the best possible employees to get you to make your project a success.</opc>
",op_tag,3,7,"['op', 'opc', '/opc', '/op', 'cac', '/cac']"
2612,10017616135127," I request you to please assure that i recieve these details as soon as possible so that we start the recruiting process soon.
",cac_tag,3,7,"['op', 'opc', '/opc', '/op', 'cac', '/cac']"
2613,10017616135127,i recently recieved your request for the recruitments of new employees and am looking forward to it but before i start to recruit employees i need to ensure few furthr details about the project and hoping these would help me recruit the best possible employees to get you to make your project a success.,opc_tag,3,7,"['op', 'opc', '/opc', '/op', 'cac', '/cac']"
2614,10017618663481,You will hear soon from us after we are provided with the details asked.,cff_tag,4,7,"['odf', '/odf', 'cff', '/cff']"
2615,10017618663481, The HR Department of the company is completely ready for the hring assignment.,odf_tag,4,7,"['odf', '/odf', 'cff', '/cff']"
2616,10017656986982,hope it will going to be the best for both of us .,cdf_tag,2,7,"['opc', '/opc', 'cdf', '/cdf']"
2617,10017656986982,i got your email regarding to hre a few people for a new project which you are going to start and will start in 3 months and will last for one year ,opc_tag,2,7,"['opc', '/opc', 'cdf', '/cdf']"
2618,10017681178111,"Would like to hear from you as soon as possible as we are tempting to serve your company in the best way that we can.
",cff_tag,4,7,"['odf', '/odf', 'cff', '/cff']"
2619,10017681178111,"First of all I would like to thank you for choosing our company, Pragmatech, for hring IT professionals for the Pune project of you company. ",odf_tag,4,7,"['odf', '/odf', 'cff', '/cff']"
2620,10017687247807,"This is in reference to the previous mail you sent me, inquiring about the details required from the candidates before they are recruited in our company.",op_tag,4,7,"['op', '/op', 'cw', '/cw']"
2621,10017687247807,All the best for the recruiting drive.,cw_tag,4,7,"['op', '/op', 'cw', '/cw']"
2622,10017152314295, I will be waiting for a response from you so that we can start the hring process as soon as possible and come up with a good team to assist in the project so that we attain anothr mammoth of success in the coming future.,cff_tag,4,7,"['ocg', '/ocg', 'cff', '/cff']"
2623,10017152314295,It is good news for PragmaTech to get a new project and congratulations to the whole team working behind the success of our firm,ocg_tag,4,7,"['ocg', '/ocg', 'cff', '/cff']"
2624,10017563307126,"I shall wait for a prompt response so that the recruitment may be initiated soon.
",cff_tag,3,7,"['ow', '/ow', 'cff', '/cff']"
2625,10017563307126,Hope this mail finds you well.,ow_tag,3,7,"['ow', '/ow', 'cff', '/cff']"
2626,10017153217599,i will let you know if i required any othr information related to this.......,cdf_tag,2,7,"['opc', '/opc', 'cdf', '/cdf']"
2627,10017153217599,"hiii Farhaan ,thanks for giving me the opportunity for hring the employees for this project ",opc_tag,2,7,"['opc', '/opc', 'cdf', '/cdf']"
2628,10017153286670,"kindly reply me soon .
",cac_tag,1,7,"['opc', '/opc', 'cac', '/cac']"
2629,10017153286670,i got your mail.,opc_tag,1,7,"['opc', '/opc', 'cac', '/cac']"
2630,10017153371635,thanks farhaan for your writting,opc_tag,1,7,"['opc', '/opc']"
2631,10017153470013," Hi, farhaan this is to inform you that i have gone through your mail and taken a responsibility of recruting fo our new project, so i need information regarding skills requierd, age of candidate, gender, designation for which you need, qualifications required.",op_tag,1,7,"['op', '/op', 'cth', '/cth']"
2632,10017153470013," Thanking you,
",cth_tag,1,7,"['op', '/op', 'cth', '/cth']"
